accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
1392	5838	-421.3398505452	4.4987931968	-5.5454903568	-3.6142153307	-0.2711865453	2.3592450074	0.2695348790	1.8817971032	-2.2529731562	2.4088987254	-1.8353810381	0.8122157623	0.1219274080	2.0868501283	0.1723554427	-1.9196291544	-0.2417431471	-0.7649035725	2.1692189810	-0.5621735555	1.3808848556	-0.8527717190	-1.2093965830	-0.1515594114	-0.6557214191	0.6382103217	-1.3034691266	-0.3224749412	1.1797467322	0.9096538489	-1.5446405788	-0.4096478612	0.8870179108	-1.5595565626	0.6564013484	-0.0826462372	-0.8232934662	-0.6170777326	0.3405488409	0.0834593359	-0.3790738881	-0.2253289212	1.1789981944	-1.2386091667	-0.0956430404	0.4527466886	-0.5765048437	0.2950897761	0.5303686663	-1.9624984337	0.8406287714
1393	5845	-421.2187021165	4.6313435435	-5.4618892859	-3.7270933485	-0.3276180667	2.6825932956	0.1491904568	2.0666843159	-2.1575405164	2.4756789816	-1.8637298538	0.9861984220	-0.0476342878	2.1807203877	0.2325688386	-1.9561013347	-0.0166596099	-0.6091935942	2.3205513290	-0.6153857619	1.2554252833	-1.0366382478	-1.1676868170	-0.5528237398	-0.7003633316	0.4255967245	-0.8699127204	-0.1528536942	1.1711012217	0.8820529660	-1.3896978962	-0.2388268065	0.7302130562	-1.6812561287	0.4833099418	-0.2629329011	-0.7752715661	-0.5341232281	0.2010075384	0.2106588758	-0.3957668527	-0.5408393404	1.2906506995	-1.4189776452	0.0840230635	0.2226180462	-0.1816439895	0.1744665178	0.5368835898	-2.2625339800	0.5189808757
1394	5854	-422.7702755014	4.5014266576	-5.4037981031	-3.6518617403	-0.4783777486	2.9005979170	-0.0415301554	2.0531951721	-2.2923731129	2.3920439170	-2.0116167857	0.8010260078	0.0126203039	1.7097882507	0.3782453796	-1.8520934393	-0.2021643150	-0.6337224617	2.8500001003	-0.3779775097	1.1106756044	-0.6912954283	-1.1201752824	-0.3731598930	-0.4966581350	0.4954867104	-0.7611765187	-0.2137365071	1.2955127522	0.4598630418	-1.1214376077	-0.2948765194	1.1362324732	-1.5035695179	0.4762230173	-0.2181510161	-0.7617979457	-0.6774771002	-0.0424265269	0.3020152467	-0.6175910040	-0.4074860421	1.1589514561	-1.5202322436	0.2410695138	0.1849045817	-0.3965865392	-0.3589207847	0.9423829386	-2.5061825600	0.3304583081
1395	5856	-422.9998092624	4.2057125259	-5.3164211850	-3.7120677563	-0.1745653374	2.9880791791	-0.2300052758	1.7393011867	-2.3363382959	2.4796224254	-1.7427686547	1.1576652546	-0.1353857562	1.6209270166	0.4655869897	-1.7987777757	-0.3266534214	-0.9167164656	2.7141215970	-0.3631393391	1.0394898529	-0.3884728067	-1.7516624145	-0.1699399007	-0.6270203462	0.5518694910	-0.5191264011	-0.6431965325	1.2838779960	0.7674460484	-0.8227703534	-0.1286673944	1.3629756591	-1.5452400599	0.2229504240	-0.2907460944	-0.6178563269	-0.7096546582	-0.2129097077	0.6675983319	-0.4411201913	-0.4837843736	1.2072123805	-1.5707765555	0.4542277464	0.3323781523	-0.6664647917	-0.3012619388	0.8237394586	-2.3282150506	0.3239779750
1396	5859	-421.9296115325	4.0794351025	-5.0304716623	-3.6113046653	-0.2033490077	3.2596241466	0.2171847572	2.0285106361	-2.2089893033	2.5787914018	-1.8806747336	0.9670046119	-0.0760089874	1.4569716154	0.6972952887	-1.7302729208	-0.2076515949	-0.9209650813	2.7143482566	-0.0556462272	1.3283609212	-0.3607113093	-1.5876167243	0.0723448308	-0.5488142921	0.5551561011	-0.5554462755	-0.5457698985	1.2027907258	0.9310799582	-1.2024010788	-0.2143711503	1.5027815048	-1.4956589816	-0.1761708950	-0.1650392974	-0.7026851735	-0.7434545208	0.0159102368	0.3165529336	-0.4964737615	-0.5602514101	1.2711407305	-1.4900290452	0.7401302802	-0.0367156552	-1.0915949104	-0.2892210085	1.4047113531	-2.5361898918	0.2346033270
1397	5862	-421.9449473913	4.3173233323	-4.9966198839	-3.6845320639	-0.2124776400	3.2055573731	0.1659623705	2.1444656141	-2.4605976732	2.4530700829	-1.7939623574	1.0109576375	0.3307932341	1.1978602696	0.9758888346	-1.4216733595	-0.1101863210	-1.1326074995	2.7643980836	-0.0650843448	1.2838641024	-0.4350988107	-1.5331596336	-0.0689011887	-0.7663463939	0.4931546841	-0.4062993620	-0.9917485782	1.0987294495	0.5292850069	-1.1690313787	0.0282810412	1.6059518458	-1.4892223294	-0.3785790775	0.1311212577	-0.6890333867	-0.8198897473	-0.1197180199	0.5211217633	-0.7828029290	-0.6350630819	1.0552234750	-1.5870003256	0.6045645691	-0.1221566813	-0.8378277585	-0.4939765415	1.7983967958	-2.5685724476	0.3722601551
1398	5872	-423.9308683187	4.6965927554	-5.1209182606	-3.9678378295	-0.4308006900	3.2123835084	0.0164439421	1.9337037925	-2.1546464079	2.3131027802	-1.5416442131	1.1632636721	0.5114064254	1.4678767510	1.0100611611	-1.2217375949	-0.1205632036	-0.9893916864	2.9279878468	0.0040291341	1.3088391798	-0.4052328660	-1.7573583516	0.0899951596	-0.2617107157	0.4195418544	-0.4958582430	-1.2119123694	0.7617672589	0.1198802806	-1.3607473781	0.1769210398	1.7729953264	-1.6423218038	-0.1977092006	-0.1479268204	-0.5845039658	-0.8073078481	-0.1073814615	0.3604604941	-0.7591202541	-0.6319469126	1.3275408485	-1.8177399494	0.9524348394	-0.2232075815	-0.8591567444	-0.2572400984	1.8708700187	-2.7844744055	0.0982205749
1399	5873	-425.8307643774	4.2097320083	-5.2261489241	-3.8396399265	-0.5427330278	3.3263098601	0.3284493753	1.8610840551	-2.1703980458	2.0649886061	-1.5345263020	0.9253310352	0.4695888588	1.4348188000	0.8263257562	-1.1674280601	-0.2855478985	-1.1234396610	2.7113945691	0.0504247787	1.2405714029	-0.6325655535	-1.8148064964	0.2628409115	0.2459780471	0.4242826360	-0.4453294640	-1.1673257450	0.7811128227	0.1412116886	-1.5251941937	0.0243476230	2.0415829668	-1.2876030461	-0.0361879967	-0.2466791074	-0.8759239912	-0.6364683599	-0.1703389679	0.3034566392	-1.0405204309	-0.6557867717	1.0098587052	-1.6976933745	1.0262762243	-0.3427439038	-0.8391335421	0.0295547889	1.8030385185	-2.7223403736	0.2377426875
1400	5876	-425.2945517046	4.0697876958	-5.4100825714	-3.9953671755	-0.4671506338	3.5168926896	0.4897094191	2.0472929135	-2.3995966233	2.0263584147	-1.2640922688	1.0194493283	0.1067245700	1.5368316449	0.9914672616	-1.1170230406	-0.0964604726	-1.2741141246	2.4579830992	-0.0949605083	1.1685128088	-0.7922048682	-1.5661114204	0.0494098712	0.5581459376	0.3122111332	-0.8077201169	-1.0187100398	0.6868809400	0.0904110361	-1.5257017953	0.0322254988	1.9414537422	-1.0575113771	0.2351786526	-0.4427585245	-0.7363045156	-0.6724248572	0.2045687190	0.0559732875	-0.8855364726	-0.5919791913	1.2515601837	-1.5573168560	0.7841739594	-0.4282185518	-0.9887077755	-0.1601494238	2.0824863555	-2.2499367401	0.4435740978
1401	5878	-424.5448667977	4.1673110900	-5.4694145541	-3.8602411666	-0.4510687255	3.0740023060	0.6830802727	1.5385764577	-2.4115344266	2.1532691268	-1.4665983350	1.0350620527	0.0313552074	1.5901639128	1.1758368930	-1.0441243140	-0.0423147159	-1.1934506175	2.6060197298	0.0909990535	1.0957839960	-0.8554076539	-1.6588760100	0.1639869526	0.2852679474	0.3377474733	-0.8847322634	-1.2524592676	0.6651809936	0.0035303283	-2.1551403277	-0.0288059893	1.7682331631	-1.2552226168	0.0963429579	-0.2025279536	-1.3112864910	-0.3575895895	0.0064624010	-0.4013300650	-0.8316775142	-0.4285086272	1.2603066571	-1.6532575988	0.8049094471	-0.7144103876	-1.1763565002	-0.3367949816	2.1103093685	-2.2149513945	0.5162486791
1402	5880	-424.2750150305	4.1798418751	-5.3624280043	-3.6980964242	-0.4906969047	3.1143802249	0.7670278160	1.6818253389	-2.3295585542	2.1074306650	-1.5083264673	1.1227025715	-0.2262760221	1.5380024949	1.4098597125	-1.0163317190	-0.3706205116	-1.1733874410	2.7769552838	-0.1659777972	0.7831110993	-1.0647763025	-1.3493357590	0.2378886008	0.6811952663	0.2543167174	-0.7511649077	-1.1135165888	0.7560599319	-0.0437798230	-2.4602389913	-0.2932258305	1.5803002670	-1.3376460887	-0.0468330150	-0.2114756845	-1.1217524950	-0.4166445382	-0.0991745149	-0.0993584159	-0.8221596074	-0.3786134141	1.2804585558	-1.5625492940	1.2821406940	-0.3521472924	-1.0939951941	-0.1881295150	1.8595886488	-2.1523427193	0.5847714478
1403	5889	-424.9409040513	4.1607656130	-5.1288217010	-3.9488213479	-0.2040319244	3.3875664461	1.0571242842	1.6245696281	-2.3633505098	2.2036851637	-1.5434925267	1.1590858176	-0.0533219623	1.5360613772	1.3510497616	-0.6212414323	-0.4299401116	-1.1591684552	2.8189245384	-0.0342416754	0.8283815622	-1.0316081758	-1.2297993145	0.1692805404	0.8441056114	0.2637487678	-0.7655438088	-1.1448367458	0.7345731947	-0.0841619568	-2.6759323593	-0.0850506897	1.5069166989	-1.5202347213	-0.0829542451	-0.4287532398	-1.1261584787	-0.2086983213	-0.1792552885	-0.1546349305	-0.5397558136	-0.3560313248	1.2404839829	-1.4630020769	1.2814153496	-0.4225384845	-1.1462756989	-0.0561841674	1.7737711534	-2.3631468618	0.4931915360
1404	5891	-425.8598554135	3.9780617648	-4.8863251948	-4.4937422168	0.0530372452	3.3876849284	0.7297983255	1.5688909226	-2.4333738916	2.2303928886	-1.5619348621	0.9603426100	0.1939619320	0.9965734378	1.4273923494	-0.3167529747	-0.8372650769	-0.8232171654	2.8067466036	0.0742816219	0.5041952148	-1.1862408056	-1.3000410035	0.4658765582	1.2323780451	0.1949684558	-0.8275199029	-1.0831598137	0.8935699722	-0.1453945058	-2.7988231542	0.1073451813	1.7631955620	-1.4034898805	0.1814666164	-0.4031856005	-0.9533407700	-0.2924049143	-0.2499727399	-0.0628917325	-0.7021508957	-0.4438334878	0.8519565323	-1.5134229583	1.3654220386	-0.5340990852	-1.2256741028	0.0197927867	1.9607155004	-2.3999272582	0.5679000896
1405	5900	-426.9013165630	3.7487283512	-4.9619955202	-4.1359031445	0.4382086846	3.5713533362	0.7488141953	1.8832085916	-2.3445966611	2.2961989903	-1.7703299502	0.7230485775	0.3730394751	0.8682852093	1.4072667992	-0.5121351755	-1.0292090438	-1.1449316967	2.8332499973	0.1642674300	0.4883135483	-1.3621556105	-1.2527302230	0.5691663757	1.3510620323	0.1037999391	-0.7581660747	-0.9691644267	0.8216925224	0.1017502408	-2.8500424705	-0.1686773045	1.5177532672	-1.4432447391	0.0792207585	-0.3653311077	-0.4108497542	-0.2523810209	-0.2594638266	0.0576830811	-0.6257983583	-0.6400567665	0.8792701761	-1.0080833759	1.5639184417	-0.4947081012	-1.2916947218	-0.0733035880	1.8339437814	-2.5703878594	0.2960925464
1406	5902	-426.6177629922	3.7583554323	-4.8897997773	-4.4529650905	0.4148236252	3.3377463029	0.8327808307	1.4705953151	-2.2400944044	2.2543717639	-1.9671910018	0.9359694404	0.4091980577	0.9346109716	1.3377532914	-0.7081154618	-1.0363516961	-1.0959302800	3.0552910936	-0.2456239458	0.4621057541	-1.2321836696	-1.2216331790	0.7169146278	1.3395292794	-0.1541114413	-0.6383549506	-1.0606511433	0.7006642732	-0.1930108671	-2.9432922596	-0.0225533393	1.4389071663	-1.2275115346	0.1303229343	-0.4815100719	-0.5261264194	0.0835880084	-0.0634305860	0.0511768714	-0.5406692985	-0.6757692451	0.8027224304	-0.9034352917	1.4230388722	-0.5219986597	-1.0372395089	-0.3695648973	1.6319421567	-2.5504941169	0.2843971775
1407	5920	-426.8770812475	4.2624699129	-4.8588797962	-4.5943624534	0.4465844706	3.0822785244	0.6389285854	1.7505208448	-2.2146433703	2.6585596443	-1.6889414463	1.3638357449	0.3049959185	1.0503969421	1.4999254848	-0.4571048818	-1.2304065101	-1.1885286284	3.2579724797	-0.3304006795	0.6266084036	-0.7611661815	-1.0259950691	0.7022396339	1.4580518356	0.1135565588	-0.9193693687	-0.8527929376	0.8799832579	-0.4037560111	-3.0457724655	-0.4698265257	1.1738921850	-1.3554772953	-0.1816730620	-0.3563022263	-0.1960079729	0.2570171534	0.0500871348	0.0664425609	-0.6453954220	-0.6233832982	0.5389185362	-1.2011712906	1.5303671090	-0.2209394633	-1.5125708057	-0.1854674062	1.9403536131	-2.2875064252	0.2816659089
1408	5922	-423.9736363577	4.1684209884	-4.8065333985	-4.7755099556	0.4373042787	2.8545564554	0.6421573097	1.7032639397	-2.0654336708	2.5373921609	-1.5725672420	1.3370379536	0.0968174255	0.6880246354	1.5237700392	-0.3171252582	-1.1919694221	-1.0727309736	3.2184747376	-0.5205207501	0.7941843387	-0.7858870461	-0.7559054781	0.6796634470	1.2762776828	0.1794243681	-0.7879199207	-0.7463973825	1.2152141347	-0.3394147157	-2.9946394063	-0.7004105887	1.2396452351	-0.9603743294	-0.0446651751	-0.5686488572	-0.4572989289	0.1410263658	0.0990468310	0.1296078018	-0.5106646305	-0.4576633237	0.5129005626	-1.2313198319	1.3629955245	-0.2238326317	-1.5816210428	-0.1135063839	1.6629850205	-2.3204168552	0.0792205677
1409	5927	-423.0449417035	3.9236230862	-5.0136483912	-4.8331604091	0.5787654203	2.8655822995	0.5260638000	1.5677244289	-2.1033931849	2.7081668335	-1.1698833438	1.4153294114	-0.1219790820	0.5729125756	1.8116204104	-0.3507922832	-1.0970013053	-0.8150782145	2.6997167006	-0.4890957199	0.7401345190	-1.1100855712	-0.5460649427	0.3573983661	1.3455457247	-0.0087713418	-0.5560510324	-0.7203693500	1.3848463998	-0.1182969543	-2.6618560056	-0.7867301345	1.4152461604	-1.1705955319	-0.0847036457	-0.6501492445	-0.1576555133	0.2874195110	0.1128749910	-0.0216305995	-0.5518732372	-0.6332682890	0.4569822232	-1.3191685213	1.4453090333	-0.0373903080	-2.0257946069	-0.0238892854	1.7850287623	-2.5798042828	-0.2724068742
